"","Survey.year","Haul.ID","Bottom.temperature..degrees.Celsius.","Surface.temperature..degrees.Celsius.","Depth..m.","Start.latitude..decimal.degrees.","Start.longitude..decimal.degrees.","Day.of.year","blooms_north","blooms_south","north_ice_free","north_ice_full","south_ice_free","south_ice_full","JanFeb_ice","MarApr_ice","JMarApr_ice","log_density"
"1",1998,937222,NA,NA,1.62517256237757,0.197126440123017,-1.48849492559061,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,0.344084260438194
"2",1998,937223,-0.0627322131006275,NA,1.07457948832988,0.198389146868976,-1.04681854965006,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,0.418821901049615
"3",1998,937224,-0.414153659780848,0.824061987424053,0.523986414282184,0.694901347497345,-1.09492647355867,1.05963332681085,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-2.0964593108063
"4",1998,937225,-0.370225978945821,0.948256917036141,0.495007831437569,0.616762667839804,-1.03025422086083,1.05963332681085,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-2.47151528701832
"5",1998,937227,NA,0.74126536768266,0.755815077039107,0.535492077749366,-1.09005837178588,1.111906815046,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-2.13279288114112
"6",1998,937228,NA,0.824061987424053,0.697857911349877,0.450980208925201,-1.01216661296109,1.111906815046,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-1.82849428611302
"7",1998,937229,NA,0.865460297294749,0.871729408417569,0.367417855803707,-1.06581160317493,1.111906815046,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-0.662801331853337
"8",1998,937230,-0.414153659780848,0.989655226906838,0.668879328505261,0.36017966280324,-0.938985301847289,1.111906815046,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-1.9970059329396
"9",1998,937231,-0.282370617275766,0.906858607165445,0.842750825572954,0.205537856714222,-0.918454055989829,1.111906815046,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-0.937579397083724
"10",1998,937232,-0.0627322131006275,0.699867057811964,1.45130106530988,0.196604455050865,-1.18573521314862,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,0.308887172773679
"11",1998,937237,-0.458081340615876,0.74126536768266,0.755815077039107,0.855990912049008,-1.25602122872228,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-2.47092966623838
"12",1998,937246,-0.545936702285931,0.824061987424053,0.23420058583603,1.03430101269519,-1.14254013067897,1.00735983857571,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-1.30282138664422
"13",1998,937249,-0.633792063955986,0.782663677553357,-0.0845638254547393,0.695721609753582,-0.975305388946797,1.05963332681085,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-2.46645619192817
"14",1998,937252,NA,0.74126536768266,1.71210831091142,0.536451536024841,-1.65483700445942,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-1.48810734630957
"15",1998,937253,NA,1.15524846638962,1.71210831091142,0.529292883606793,-1.51489132863864,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-0.0194661077927823
"16",1998,937254,-0.150587574770683,1.11385015651893,1.71210831091142,0.370171948470097,-1.48709521317717,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-0.271458036978449
"17",1998,937255,NA,0.699867057811964,1.65415114522218,0.368521481384823,-1.62011476258073,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,-0.733479632728231
"18",1998,937256,NA,0.782663677553357,1.62517256237757,0.203663681740884,-1.60829283840692,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,0.257449798260229
