"","Survey.year","Haul.ID","Bottom.temperature..degrees.Celsius.","Surface.temperature..degrees.Celsius.","Depth..m.","Start.latitude..decimal.degrees.","Start.longitude..decimal.degrees.","Day.of.year","blooms_north","blooms_south","north_ice_free","north_ice_full","south_ice_free","south_ice_full","JanFeb_ice","MarApr_ice","JMarApr_ice","presence"
"20",1998,937233,-0.282370617275766,0.782663677553357,0.147264837302184,0.0238224248830629,-0.490529801249845,0.902812862105414,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"21",1998,937234,-0.502009021450904,0.824061987424053,0.00237192307910686,0.188347148338104,-0.50259459789722,0.902812862105414,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"22",1998,937235,-0.589864383120959,0.865460297294749,-0.0555852426101239,0.356282174264524,-0.511280484517629,0.902812862105414,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"23",1998,937236,-0.677719744791014,0.865460297294749,-0.14252099114397,0.522343025217608,-0.524116507791592,0.902812862105414,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"24",1998,937237,-0.458081340615876,0.74126536768266,0.755815077039107,0.855990912049008,-1.25602122872228,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"25",1998,937238,-0.458081340615876,0.699867057811964,0.61092216281603,1.01815924574978,-1.28393451949995,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"26",1998,937239,-0.502009021450904,0.824061987424053,0.350114917214492,1.18633786470987,-1.29919500658898,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"27",1998,937240,-0.94128582980118,0.74126536768266,-0.0555852426101239,1.35028591894235,-1.19014100503751,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"28",1998,937241,-1.38056263815146,0.74126536768266,-0.171499573988586,1.51324965846734,-1.03993929335933,1.26872727975144,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"29",1998,937242,-1.2927072764814,0.534273818329179,-0.0845638254547393,1.34921709236604,-1.02470011087324,1.26872727975144,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"30",1998,937243,-1.11699655314129,0.658468747941268,0.00237192307910686,1.52375895791995,-1.19723969873856,1.26872727975144,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"31",1998,937244,-0.853430468131124,0.699867057811964,0.23420058583603,1.5214870800345,-1.33564505176645,1.26872727975144,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"32",1998,937245,NA,0.948256917036141,0.552964997126799,1.36315160814922,-1.46446546392969,1.26872727975144,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"33",1998,937246,-0.545936702285931,0.824061987424053,0.23420058583603,1.03430101269519,-1.14254013067897,1.00735983857571,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"34",1998,937247,-0.458081340615876,0.74126536768266,0.379093500059107,0.869244361595198,-1.13072246742575,1.00735983857571,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"35",1998,937248,-0.545936702285931,0.617070438070572,0.263179168680646,0.773880174556728,-1.06165720560079,1.05963332681085,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"36",1998,937249,-0.633792063955986,0.782663677553357,-0.0845638254547393,0.695721609753582,-0.975305388946797,1.05963332681085,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"37",1998,937250,-0.414153659780848,0.782663677553357,1.53823681384372,0.685167568723363,-1.5218749774838,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"38",1998,937251,-0.106659893935655,0.74126536768266,1.85700122513449,0.694911290070151,-1.68662986343326,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"39",1998,937252,NA,0.74126536768266,1.71210831091142,0.536451536024841,-1.65483700445942,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"40",1998,937253,NA,1.15524846638962,1.71210831091142,0.529292883606793,-1.51489132863864,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"41",1998,937254,-0.150587574770683,1.11385015651893,1.71210831091142,0.370171948470097,-1.48709521317717,1.37327425622173,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"42",1998,937255,NA,0.699867057811964,1.65415114522218,0.368521481384823,-1.62011476258073,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"43",1998,937256,NA,0.782663677553357,1.62517256237757,0.203663681740884,-1.60829283840692,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"44",1998,937257,0.15690619107451,0.824061987424053,1.6831297280668,0.0371355298660672,-1.44491849072826,1.42554774445688,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"45",1998,937258,-0.282370617275766,0.782663677553357,1.24845098539757,0.355496711013098,-1.20626219808549,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"46",1998,937259,-0.414153659780848,0.782663677553357,1.10355807117449,0.520468850244271,-1.20918305914916,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"47",1998,937260,-0.458081340615876,0.824061987424053,0.871729408417569,0.604970776495634,-1.16834213530486,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"48",1998,937261,-0.545936702285931,0.865460297294749,0.900707991262184,0.689681496775856,-1.23529185005744,1.16418030328115,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"49",1998,937262,-0.458081340615876,0.782663677553357,0.697857911349877,0.771021684875912,-1.1844803720352,1.21645379151629,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"50",1998,937263,0.112978510239483,0.20308733936361,1.04560090548526,-0.133961234211655,-1.02033905865054,0.641445420929683,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"51",1998,937264,0.15690619107451,0.368680578846394,1.13253665401911,-0.303487071786527,-1.00385355689221,0.641445420929683,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"52",1998,937265,0.288689233579593,0.368680578846394,2.00189413935757,-0.454291044773648,-0.986554219301406,0.641445420929683,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"53",1998,937266,0.200833871909538,0.492875508458483,1.21947240255295,-0.624483034726313,-0.970507592363729,0.641445420929683,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"54",1998,937267,0.420472276084676,0.575672128199876,1.79904405944526,-0.787710252430584,-0.953080427155263,0.641445420929683,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"55",1998,937268,1.51866429696037,-0.0453025198605678,-1.41757863630705,0.528025205574431,0.462463436735721,-0.090383414362363,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"56",1998,937270,-0.458081340615876,0.865460297294749,0.842750825572954,1.36331068931407,-1.60570432914918,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"57",1998,937271,-0.458081340615876,0.824061987424053,1.01662232264065,1.19947200338242,-1.60042078761899,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"58",1998,937272,-0.545936702285931,0.74126536768266,1.21947240255295,1.03304824852204,-1.58708410617583,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"59",1998,937273,-0.19451525560571,0.906858607165445,1.50925823099911,1.02601387826403,-1.70297901573274,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"60",1998,937274,-0.106659893935655,0.948256917036141,1.74108689375603,0.868185477591695,-1.69598045366552,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"61",1998,937275,-0.326298298110793,0.492875508458483,1.3064081510868,0.858227990929648,-1.55469045739897,1.32100076798658,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"62",1998,937276,0.200833871909538,0.492875508458483,-0.258435322522432,-0.543351640655113,-0.250772060634846,0.484624956224245,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"63",1998,937277,-0.106659893935655,0.575672128199876,-0.432306819590124,-0.628584346007484,-0.182454590373234,0.484624956224245,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"64",1998,937278,0.727966041929869,0.285883959105002,-0.693114065191663,-0.631552203989132,-0.301295926517348,0.484624956224245,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"65",1998,937279,0.552255318589759,0.20308733936361,0.697857911349877,-0.87187413120665,-0.365115995097405,0.536898444459391,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"66",1998,937280,0.552255318589759,0.451477198587787,0.581943579971415,-0.954899585396789,-0.295543683722373,0.536898444459391,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"67",1998,937281,NA,0.575672128199876,0.871729408417569,-1.12146253627642,-0.27707259296963,0.536898444459391,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"68",1998,937282,NA,0.658468747941268,1.19049381970834,-1.13041085179898,-0.400539158412956,0.536898444459391,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"69",1998,937283,0.508327637754731,0.782663677553357,1.01662232264065,-0.971026438483,-0.419148729084839,0.536898444459391,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"70",1998,937284,0.376544595249649,0.410078888717091,0.900707991262184,-0.638447378227906,-0.70628151526716,0.589171932694537,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"71",1998,937285,0.200833871909538,0.410078888717091,0.871729408417569,-0.471601064023399,-0.720608860747228,0.589171932694537,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"72",1998,937286,0.0690508294044552,0.410078888717091,0.784793659883723,-0.308483214619955,-0.735281340794995,0.589171932694537,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"73",1998,937287,-0.106659893935655,0.368680578846394,0.697857911349877,-0.142467105244488,-0.74907820166175,0.589171932694537,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"74",1998,937288,-0.0627322131006275,0.285883959105002,0.900707991262184,-0.134085516371691,-0.878034963283831,0.589171932694537,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"75",1998,937289,0.640110680259814,0.0374940998808247,-1.18574997355012,0.519375167235957,0.0337594335279747,0.327804491518806,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"76",1998,937290,0.640110680259814,0.20308733936361,-1.18574997355012,0.682309079042546,0.0263624753856958,0.380077979753953,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"77",1998,937291,0.947604446105007,0.20308733936361,-1.15677139070551,0.849120594242243,0.0219673357982824,0.380077979753953,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"78",1998,937292,0.420472276084676,0.451477198587787,-0.982899893637817,0.858650550273769,-0.108661837154933,0.380077979753953,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"79",1998,937293,0.0690508294044552,0.617070438070572,-0.693114065191663,0.858044053332794,-0.266933732428423,0.380077979753953,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"80",1998,937294,0.112978510239483,0.617070438070572,-0.635156899502432,0.703496701685404,-0.257506445625552,0.380077979753953,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"81",1998,937295,-0.19451525560571,0.534273818329179,-0.403328236745509,0.207178381226689,-0.226314376454745,0.432351467989099,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"82",1998,937296,-0.370225978945821,0.534273818329179,-0.287413905367047,0.0404911481870286,-0.215459681254604,0.432351467989099,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"83",1998,937297,-0.589864383120959,0.575672128199876,-0.229456739677816,-0.127289767860945,-0.202864399993916,0.432351467989099,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"84",1998,937298,-0.414153659780848,0.285883959105002,-0.200478156833201,-0.292585040708211,-0.199018919162459,0.432351467989099,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"85",1998,937299,NA,0.575672128199876,-0.200478156833201,-0.376326360140155,-0.252024771287971,0.432351467989099,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"86",1998,937300,0.288689233579593,0.492875508458483,-0.113542408299355,-0.465536094613665,-0.326669708624056,0.484624956224245,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"87",1998,937301,-0.238442936440738,0.451477198587787,-0.171499573988586,-0.465695175778508,-0.192271751409989,0.484624956224245,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"88",1998,937302,0.508327637754731,0.865460297294749,0.813772242728338,-0.955347001172917,0.104230799147253,0.170984026813368,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"89",1998,937303,0.508327637754731,0.74126536768266,1.45130106530988,-1.13081849728389,-0.0160059884897102,0.223257515048514,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"90",1998,937304,0.552255318589759,0.74126536768266,1.79904405944526,-1.12270535787677,-0.151505393675997,0.223257515048514,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"91",1998,937305,0.90367676526998,0.20308733936361,0.0313505059237223,-0.963335858420001,-0.15903657081682,0.223257515048514,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"92",1998,937306,0.420472276084676,0.74126536768266,-0.113542408299355,-0.630125444791927,0.0866971109240612,0.27553100328366,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"93",1998,937307,0.244761552744566,0.74126536768266,-0.171499573988586,-0.553726715374881,0.0103904145583296,0.27553100328366,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,TRUE
"94",1998,937308,0.332616914414621,0.699867057811964,-0.229456739677816,-0.471128791815262,0.0730898610235164,0.27553100328366,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"95",1998,937309,0.0251231485694277,0.782663677553357,-0.200478156833201,-0.388804289007724,0.0134412336999584,0.27553100328366,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"96",1998,937310,NA,0.824061987424053,-0.287413905367047,-0.303969286567466,0.0684007179154686,0.27553100328366,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
"97",1998,937311,0.112978510239483,0.74126536768266,-0.345371071056278,-0.150853665403685,0.0650196774282007,0.327804491518806,1.94746222671093,1.60684085944914,-0.149956616051153,0.149956616051153,0.675661095114452,-0.675661095114452,1.26186227025134,-0.299877433403347,-0.311522044947071,FALSE
